Gis_X;Gis_Y;Fecha de Alta;Distrito;Barrio;Calle;Nº Finca;Tipo de Reserva;Línea / Batería;Número de Plazas;_Longitud;Texto Cajetines;LONGITUD;LATITUD;NOMBRE
440415,5400000000;4473876,8500000000;37602;01  CENTRO;01-02 EMBAJADORES;LUIS VELEZ DE GUEVARA, CALLE, DE;3;CargayDescarga;Línea;3;15,10; LABORABLES DE 9 A 14 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO HORARIO REGULACION SER;-3.7022901;40.413381; CALLE  DE LUIS VELEZ DE GUEVARA, 3
440538,2400000000;4473770,2400000000;38468;01  CENTRO;01-02 EMBAJADORES;MAGDALENA, CALLE, DE LA;23;CargayDescarga;Batería;5;13,70; LABORABLES DE 9 A 14 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOSRESTO HORARIO REGULACION SER;-3.7008341;40.4124293; CALLE  DE LA MAGDALENA, 23
440625,4900000000;4473757,8900000000;42929;01  CENTRO;01-02 EMBAJADORES;MAGDALENA, CALLE, DE LA;38;CargayDescarga;Línea;1;7,30;RESERVA COMPARTIDA LABORABLES DE 9 A 14 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO HORARIO REGULACION SER;-3.6998046;40.4123243; CALLE  DE LA MAGDALENA, 38
440373,8000000000;4473768,4900000000;40360;01  CENTRO;01-02 EMBAJADORES;MAGDALENA, CALLE, DE LA;6;CargayDescarga;Línea;3;15,00; LABORABLES DE 9 A 14 H. EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO HORARIO REGULACION SER;-3.7027719;40.4124018; CALLE  DE LA MAGDALENA, 6
440781,9100000000;4473118,4400000000;40127;01  CENTRO;01-02 EMBAJADORES;MALLORCA, CALLE, DE;13;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 17 H. EXCEPTO CARGA Y DESCARGA;-3.6979016;40.406575; CALLE  DE MALLORCA, 13
440476,5200000000;4473103,6500000000;38924;01  CENTRO;01-02 EMBAJADORES;MIGUEL SERVET, CALLE, DE;15;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 15 H.EXCEPTO CARGA Y DESCARGA;-3.7014991;40.40642; CALLE  DE MIGUEL SERVET, 15
440044,9000000000;4473185,8500000000;36286;01  CENTRO;01-02 EMBAJADORES;MIRA EL SOL, CALLE, DE;17;CargayDescarga;Línea;2;10,00;LAB. DE 8 A 15 H.EXCEPTO CARGA Y DESCARGA;-3.7065932;40.4071295; CALLE  DE MIRA EL SOL, 17
440162,6700000000;4473229,6000000000;42304;01  CENTRO;01-02 EMBAJADORES;MIRA EL SOL, CALLE, DE;5;CargayDescarga;Línea;2;12,80;LABORABLES DE 8 A 15H. EXCEPTO CARGA Y DESCARGA;-3.7052095;40.4075321; CALLE  DE MIRA EL SOL, 5
440461,9000000000;4473656,8900000000;38322;01  CENTRO;01-02 EMBAJADORES;OLIVAR, CALLE, DEL;12;CargayDescarga;Línea;2;8,00;LABORABLES DE 8 A 15 H.EXCEPTO CARGA Y DESCARGA;-3.7017231;40.4114028; CALLE  DEL OLIVAR, 12
440467,9400000000;4473532,3400000000;38322;01  CENTRO;01-02 EMBAJADORES;OLIVAR, CALLE, DEL;34;CargayDescarga;Línea;2;8,00;LABORABLES DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3.7016403;40.4102812; CALLE  DEL OLIVAR, 34
440477,9300000000;4473667,9800000000;38108;01  CENTRO;01-02 EMBAJADORES;OLMO, CALLE, DEL;2;CargayDescarga;Línea;1;8,80;LABORABLES DE 8 A 15H. EXCEPTO CARGA Y DESCARGA;-3.7015353;40.4115038; CALLE  DEL OLMO, 2
439651,9200000000;4473180,8600000000;43889;01  CENTRO;01-02 EMBAJADORES;PUERTA DE TOLEDO, GLORIETA, DE LA;1;CargayDescarga;Línea;3;15,00;EXCEPTO E.M.T.;-3.7112238;40.4070561; GLORIETA  DE LA PUERTA DE TOLEDO, 1
439989,0600000000;4473430,0100000000;38926;01  CENTRO;01-02 EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;11;CargayDescarga;Línea;3;15,00;RESERVA COMPARTIDA ------------------------------------------ LABORABLES DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 30 MINUTOS RESTO DE HORARIO REGULACIÓN SER -------------------------------------------------------------------- DOMINGOS Y FESTIVOS DE 7 A 16 H.;-3.7072743;40.409325; CALLE  DE LA RIBERA DE CURTIDORES, 11
439976,6000000000;4473284,5300000000;38926;01  CENTRO;01-02 EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;12;CargayDescarga;Línea;3;16,00; LABORABLES DE 8 A 15 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO HORARIO REGULACION SER-----------------------------------------DOMINGOS Y FESTIVOS DE 7 A 16 H.;-3.7074074;40.4080135; CALLE  DE LA RIBERA DE CURTIDORES, 12
439977,6200000000;4473309,9200000000;41197;01  CENTRO;01-02 EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;12;CargayDescarga;Línea;7;34,00; LABORABLES DE 8 A 15 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO HORARIO REGULACION SER-----------------------------------------DOMINGOS Y FESTIVOS DE 7 A 16 H.;-3.7073978;40.4082423; CALLE  DE LA RIBERA DE CURTIDORES, 12
439988,7100000000;4473388,2400000000;38322;01  CENTRO;01-02 EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;15;CargayDescarga;Línea;2;12,50; LABORABLES DE 8 A 18 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOSRESTO HORARIO REGULACION SER-----------------------------------------DOMINGOS Y FESTIVOS DE 7 A 16 H.;-3.7072745;40.4089487; CALLE  DE LA RIBERA DE CURTIDORES, 15
439997,1000000000;4473145,7400000000;38926;01  CENTRO;01-02 EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;37;CargayDescarga;Batería;6;13,71;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA DOMINGOS Y FESTIVOS DE 7 A 16 H.;-3.7071527;40.4067647; CALLE  DE LA RIBERA DE CURTIDORES, 37
439979,0100000000;4473398,9200000000;38926;01  CENTRO;01-02 EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;4;CargayDescarga;Línea;3;15,00;RESERVA COMPARTIDA. ------------------------------------------ LABORABLES DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 30 MINUTOS RESTO DE HORARIO REGULACIÓN SER ---------------------------------------------------------------------- DOMINGOS Y FESTIVOS DE 7 A 16 H.;-3.7073898;40.4090442; CALLE  DE LA RIBERA DE CURTIDORES, 4
439980,7900000000;4473448,7300000000;38322;01  CENTRO;01-02 EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;7;CargayDescarga;Línea;3;16,00;RESERVA COMPARTIDA ------------------------------------------ LABORABLES DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA MÁXIMO 30 MINUTOS RESTO DE HORARIO REGULACIÓN SER -------------------------------------------------------------------- DOMINGOS Y FESTIVOS DE 7 A 16 H.;-3.7073735;40.409493; CALLE  DE LA RIBERA DE CURTIDORES, 7
439981,9100000000;4473147,8600000000;38926;01  CENTRO;01-02 EMBAJADORES;RIBERA DE CURTIDORES, CALLE, DE LA;S/N;CargayDescarga;Línea;3;13,97;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA DOMINGOS Y FESTIVOS DE 7 A 16 H.;-3.7073319;40.4067827; CALLE  DE LA RIBERA DE CURTIDORES, S/N
440481,9300000000;4473549,6100000000;38322;01  CENTRO;01-02 EMBAJADORES;SAN CARLOS, CALLE, DE;11;CargayDescarga;Línea;1;7,77;LABORABLES DE 8 A 15 H.EXCEPTO CARGA Y DESCARGA;-3.7014771;40.4104378; CALLE  DE SAN CARLOS, 11
440455,9100000000;4473545,2800000000;38322;01  CENTRO;01-02 EMBAJADORES;SAN CARLOS, CALLE, DE;7;CargayDescarga;Línea;2;8,77;LABORABLES DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3.7017833;40.4103969; CALLE  DE SAN CARLOS, 7
440742,4000000000;4473396,7500000000;35311;01  CENTRO;01-02 EMBAJADORES;SAN COSME Y SAN DAMIAN, CALLE, DE;11;CargayDescarga;Línea;3;15,30;LABORABLES DE 8 A 15 H.EXCEPTO CARGA Y DESCARGA;-3.6983931;40.4090793; CALLE  DE SAN COSME Y SAN DAMIAN, 11
440791,1000000000;4473588,6800000000;34717;01  CENTRO;01-02 EMBAJADORES;SAN EUGENIO, CALLE, DE;10;CargayDescarga;Línea;3;14,90;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6978371;40.4108118; CALLE  DE SAN EUGENIO, 10
439956,3300000000;4473659,9900000000;39176;01  CENTRO;01-02 EMBAJADORES;SAN MILLAN, CALLE, DE;3;CargayDescarga;Línea;7;34,50;LABORABLES DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTOCARGA Y DESCARGA;-3.7076817;40.4113944; CALLE  DE SAN MILLAN, 3
440672,9500000000;4473688,2900000000;41235;01  CENTRO;01-02 EMBAJADORES;SANTA ISABEL, CALLE, DE;12;CargayDescarga;Línea;5;26,90;LABORABLES DE 8 A 14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6992388;40.4117007; CALLE  DE SANTA ISABEL, 12
440793,2900000000;4473554,0800000000;41235;01  CENTRO;01-02 EMBAJADORES;SANTA ISABEL, CALLE, DE;17;CargayDescarga;Línea;5;23,00;LABORABLES DE 8 A 14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6978081;40.4105002; CALLE  DE SANTA ISABEL, 17
440741,8100000000;4473602,3100000000;41767;01  CENTRO;01-02 EMBAJADORES;SANTA ISABEL, CALLE, DE;28;CargayDescarga;Línea;3;16,00;LABORABLES DE 8 A 17 HORAS EXCEPTO CARGA Y DESCARGA;-3.6984192;40.4109311; CALLE  DE SANTA ISABEL, 28
440884,1200000000;4473483,2900000000;41404;01  CENTRO;01-02 EMBAJADORES;SANTA ISABEL, CALLE, DE;41;CargayDescarga;Línea;3;15,24;LABORABLES DE LUNES A VIERNES DE 8 A 20 H. Y SÁBADOS DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA EN LÍNEA;-3.696731;40.409869; CALLE  DE SANTA ISABEL, 41
440648,7900000000;4473729,2700000000;43300;01  CENTRO;01-02 EMBAJADORES;SANTA ISABEL, CALLE, DE;6;CargayDescarga;Línea;3;16,00;LABORABLES DE 8 A 14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6995273;40.4120681; CALLE  DE SANTA ISABEL, 6
440608,7600000000;4473217,9100000000;42213;01  CENTRO;01-02 EMBAJADORES;SOMBRERERIA, CALLE, DE LA;4;CargayDescarga;Línea;2;7,90;LABORABLES DE 8 A 14 H Y DE 16,30 A 19 HORAS EXCEPTO CYD;-3.6999514;40.4074587; CALLE  DE LA SOMBRERERIA, 4
440156,4900000000;4473765,5000000000;43756;01  CENTRO;01-02 EMBAJADORES;TIRSO DE MOLINA, PLAZA, DE;14;CargayDescarga;Batería;5;15,00;RESERVA COMPARTIDA LABORABLES DE 9 A 14 H. EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTO HORARIO REGULACION SER;-3.7053327;40.4123593; PLAZA  DE TIRSO DE MOLINA, 14
440221,6100000000;4473784,8000000000;43383;01  CENTRO;01-02 EMBAJADORES;TIRSO DE MOLINA, PLAZA, DE;S/N;CargayDescarga;Línea;6;35,00; LABORABLES LUNES A VIERNES DE 8 A 14 H. Y DE 16,30 A 19 H.EXCEPTO CARGA Y DESCARGA MAXIMO 30 MINUTOS RESTOHORARIO REGULACION SER;-3.7045671;40.4125378; PLAZA  DE TIRSO DE MOLINA, S/N
439712,1200000000;4473345,7300000000;37580;01  CENTRO;01-02 EMBAJADORES;TOLEDO, CALLE, DE;109;CargayDescarga;Línea;3;18,30;LABORABLES DE 8 A 14 H Y DE 16.30 A 19.00 EXCEPTO CARGA Y DESCARGA ;-3.71053;40.4085457; CALLE  DE TOLEDO, 109
439659,3700000000;4473246,0500000000;40360;01  CENTRO;01-02 EMBAJADORES;TOLEDO, CALLE, DE;123;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 H Y DE 16.30 A 19.00 EXCEPTO CARGA Y DESCARGA ;-3.7111422;40.4076439; CALLE  DE TOLEDO, 123
439943,9800000000;4473734,4000000000;40240;01  CENTRO;01-02 EMBAJADORES;TOLEDO, CALLE, DE;47;CargayDescarga;Línea;4;19,10;LAB. DE 8 A 20 H.EXCEPTO CARGA Y DESCARGA;-3.7078343;40.4120638; CALLE  DE TOLEDO, 47
440303,6900000000;4473212,4700000000;42809;01  CENTRO;01-02 EMBAJADORES;TRIBULETE, CALLE, DEL;20;CargayDescarga;Línea;2;16,00;EXCEPTO CARGA Y DESCARGA;-3.703546;40.4073879; CALLE  DEL TRIBULETE, 20
440550,2300000000;4473264,6700000000;38322;01  CENTRO;01-02 EMBAJADORES;VALENCIA, CALLE, DE;10;CargayDescarga;Línea;3;15,00;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H.EXCEPTOCARGA Y DESCARGA;-3.7006455;40.4078758; CALLE  DE VALENCIA, 10
440596,5300000000;4473187,6200000000;42170;01  CENTRO;01-02 EMBAJADORES;VALENCIA, CALLE, DE;11;CargayDescarga;Línea;1;6,00;DE 8 A 22 H. EXCEPTO CARGA Y DESCARGA SUBIDA DE VIAJEROS TIEMPO MÁXIMO 30 MINUTOS;-3.7000927;40.407185; CALLE  DE VALENCIA, 11
440572,0100000000;4473222,2000000000;42151;01  CENTRO;01-02 EMBAJADORES;VALENCIA, CALLE, DE;14;CargayDescarga;Línea;1;14,84;LABORABLES DE 8 A 14 Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7003849;40.4074947; CALLE  DE VALENCIA, 14
440530,6200000000;4473307,6100000000;40360;01  CENTRO;01-02 EMBAJADORES;VALENCIA, CALLE, DE;2;CargayDescarga;Línea;4;21,60;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA EN LINEA;-3.7008806;40.4082612; CALLE  DE VALENCIA, 2
440564,4300000000;4473258,2300000000;43651;01  CENTRO;01-02 EMBAJADORES;VALENCIA, CALLE, DE;3;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7004776;40.4078188; CALLE  DE VALENCIA, 3
440539,6400000000;4473287,2200000000;40360;01  CENTRO;01-02 EMBAJADORES;VALENCIA, CALLE, DE;4;CargayDescarga;Línea;2;11,90;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7007724;40.4080782; CALLE  DE VALENCIA, 4
440593,1400000000;4473195,3200000000;36230;01  CENTRO;01-02 EMBAJADORES;VALENCIA, CALLE, DE;9;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 14 Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7001334;40.4072541; CALLE  DE VALENCIA, 9
440575,4300000000;4473029,7100000000;43649;01  CENTRO;01-02 EMBAJADORES;VALENCIA, RONDA, DE;4;CargayDescarga;Línea;3;16,00;LABORABLES DE 8 A 14 Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.7003266;40.4057609; RONDA  DE VALENCIA, 4
440732,2200000000;4473770,7500000000;38700;01  CENTRO;01-03 CORTES;AMOR DE DIOS, CALLE, DEL;14;CargayDescarga;Línea;3;15,10;Laborables de 8 a 15h. Excepto Carga y Descarga;-3.698548;40.4124478; CALLE  DEL AMOR DE DIOS, 14
440618,7300000000;4474271,7000000000;42213;01  CENTRO;01-03 CORTES;ARLABAN, CALLE, DE;4;CargayDescarga;Línea;3;16,90;LABORABLES DE 9 A 17H. EXCEPTO CARGA Y DESCARGA ;-3.6999322;40.4169525; CALLE  DE ARLABAN, 4
441188,3600000000;4473457,9000000000;43648;01  CENTRO;01-03 CORTES;ATOCHA, CALLE, DE;125;CargayDescarga;Línea;2;12,10;LABORABLES DE 8 A 14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6931432;40.4096618; CALLE  DE ATOCHA, 125
440698,3100000000;4473756,9700000000;39062;01  CENTRO;01-03 CORTES;ATOCHA, CALLE, DE;69;CargayDescarga;Línea;7;33,00;EXCEPTO CARGA Y DESCARGA TEATRO Y UNIDAD MOVIL TVE;-3.6989463;40.4123212; CALLE  DE ATOCHA, 69
440759,4600000000;4473717,9200000000;43648;01  CENTRO;01-03 CORTES;ATOCHA, CALLE, DE;77;CargayDescarga;Línea;2;12,90;LABORABLES DE 8 A 14 H Y DE 16.30 A 19 HORAS EXCEPTO CARGA Y DESCARGA;-3.698222;40.4119738; CALLE  DE ATOCHA, 77
440948,2400000000;4473591,6000000000;43648;01  CENTRO;01-03 CORTES;ATOCHA, CALLE, DE;99;CargayDescarga;Línea;4;24,62;LAB. DE 8 A 14 H. Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6959854;40.4108492; CALLE  DE ATOCHA, 99
440740,0900000000;4474496,8000000000;37764;01  CENTRO;01-03 CORTES;CABALLERO DE GRACIA, CALLE, DEL;19;CargayDescarga;Línea;2;10,00;LAB. DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.6985228;40.4189889; CALLE  DEL CABALLERO DE GRACIA, 19
440785,4500000000;4473977,0100000000;39062;01  CENTRO;01-03 CORTES;CERVANTES, CALLE, DE;14;CargayDescarga;Línea;2;8,00;EXCEPTO CARGA Y DESCARGA DE 8 A 15 H.;-3.6979398;40.4143096; CALLE  DE CERVANTES, 14
440858,4100000000;4473979,9600000000;39062;01  CENTRO;01-03 CORTES;CERVANTES, CALLE, DE;15;CargayDescarga;Línea;2;8,80;Laborables de 8 a 15h. Excepto Carga y Descarga;-3.6970802;40.4143414; CALLE  DE CERVANTES, 15
440750,3900000000;4473977,9400000000;39062;01  CENTRO;01-03 CORTES;CERVANTES, CALLE, DE;4;CargayDescarga;Línea;2;8,00;EXCEPTO CARGA Y DESCARGADE 8 A 15 H;-3.6983531;40.4143155; CALLE  DE CERVANTES, 4
440642,5100000000;4474542,7800000000;40360;01  CENTRO;01-03 CORTES;CLAVEL, CALLE, DEL;2;CargayDescarga;Línea;2;10,00;LAB. DE 8 A 14 H.Y DE 16,30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6996773;40.4193962; CALLE  DEL CLAVEL, 2
440422,6400000000;4474067,3900000000;1;01  CENTRO;01-03 CORTES;CRUZ, CALLE, DE LA;29;CargayDescarga;Batería;4;9,60;Laborables de 8 a 15h. Excepto Carga y Descarga;-3.7022243;40.4150979; CALLE  DE LA CRUZ, 29
440411,0100000000;4474041,3900000000;38624;01  CENTRO;01-03 CORTES;ESPOZ Y MINA, CALLE, DE;30;CargayDescarga;Línea;2;12,60;LABORABLES DE 8 A 18 HORAS EXCEPTO CARGA Y DESCARGA;-3.7023589;40.4148629; CALLE  DE ESPOZ Y MINA, 30
440486,1100000000;4473939,4900000000;38919;01  CENTRO;01-03 CORTES;HUERTAS, CALLE, DE LAS;Fte 2;CargayDescarga;Línea;4;20,00;LABORABLES DE 8 A 18 H.EXCEPTO CARGA Y DESCARGA;-3.7014643;40.4139503; CALLE  DE LAS HUERTAS, Fte 2
440985,0400000000;4473885,0200000000;43448;01  CENTRO;01-03 CORTES;JESUS, CALLE, DE;1;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 11 H. EXCEPTO CARGA Y DESCARGA;-3.695579;40.4134951; CALLE  DE JESUS, 1
440895,3500000000;4474270,0800000000;42940;01  CENTRO;01-03 CORTES;JOVELLANOS, CALLE, DE;7;CargayDescarga;Línea;4;18,00;LABORABLES DE 8 A 15 H.  EXCEPTO CARGA Y DESCARGA;-3.6966718;40.4169576; CALLE  DE JOVELLANOS, 7
440676,8900000000;4473854,0700000000;41015;01  CENTRO;01-03 CORTES;LEON, CALLE, DEL;26;CargayDescarga;Línea;6;30,70;Laborables de 8 a 15 h. Excepto Carga y Descarga;-3.6992078;40.4131944; CALLE  DEL LEON, 26
440723,9200000000;4473995,1300000000;36963;01  CENTRO;01-03 CORTES;LEON, CALLE, DEL;4;CargayDescarga;Línea;4;19,80;Laborables de 8 a 15 h. Excepto Carga y Descarga;-3.6986667;40.4144685; CALLE  DEL LEON, 4
440780,6900000000;4473920,2500000000;40666;01  CENTRO;01-03 CORTES;LOPE DE VEGA, CALLE, DE;13;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 15 H.EXCEPTO CARGA Y DESCARGA;-3.6979906;40.413798; CALLE  DE LOPE DE VEGA, 13
440849,4100000000;4473912,6600000000;40112;01  CENTRO;01-03 CORTES;LOPE DE VEGA, CALLE, DE;23;CargayDescarga;Línea;3;17,00;LABORABLES DE 8 A 15 H.EXCEPTO CARGA Y DESCARGA;-3.69718;40.4137345; CALLE  DE LOPE DE VEGA, 23
440931,9100000000;4473908,4400000000;1;01  CENTRO;01-03 CORTES;LOPE DE VEGA, CALLE, DE;35;CargayDescarga;Línea;2;13,04;LABORABLES DE 8 A 15 H.EXCEPTO CARGA Y DESCARGA;-3.6962073;40.4137023; CALLE  DE LOPE DE VEGA, 35
440826,5900000000;4474336,5100000000;38702;01  CENTRO;01-03 CORTES;LOS MADRAZO, CALLE, DE;16;CargayDescarga;Línea;2;10,00;LABORABLES Y FESTIVOS DE 8 A 23 H. EXCEPTO CARGA Y DESCARGA DEL TEATRO DE LA ZARZUELA;-3.6974884;40.4175511; CALLE  DE LOS MADRAZO, 16
440922,6900000000;4474426,7400000000;43552;01  CENTRO;01-03 CORTES;MARQUES DE CASA RIERA, CALLE, DEL;2;CargayDescarga;Línea;3;18,00;LABORABLES DE 7 A 14 H. Y DE 16 A 20 H. EXCEPTO CARGA Y DESCARGA CIRCULO BELLAS ARTES;-3.6963641;40.4183708; CALLE  DEL MARQUES DE CASA RIERA, 2
440941,1300000000;4473776,2800000000;41290;01  CENTRO;01-03 CORTES;MORATIN, CALLE, DE;33;CargayDescarga;Línea;2;10,00;LABORABLES DE 8 A 15 HORAS EXCEPTO CARGA Y DESCARGA;-3.6960864;40.4125124; CALLE  DE MORATIN, 33
440841,6000000000;4474084,8000000000;40666;01  CENTRO;01-03 CORTES;PRADO, CALLE, DEL;29;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 15 HORAS EXCEPTO CARGA Y DESCARGA;-3.6972881;40.4152847; CALLE  DEL PRADO, 29
441106,4000000000;4473956,6800000000;39645;01  CENTRO;01-03 CORTES;PRADO, PASEO, DEL;14;CargayDescarga;Línea;7;36,30;LABORABLES DE 8 A 11 H.EXCEPTO CARGA Y DESCARGA;-3.6941553;40.4141493; PASEO  DEL PRADO, 14
440668,0900000000;4474225,7300000000;41277;01  CENTRO;01-03 CORTES;SAN JERONIMO, CARRERA, DE;28;CargayDescarga;Línea;5;24,70;PERMITIDO CARGA Y DESCARGA LAB. DE 8 A 20 H.;-3.6993462;40.4165419; CARRERA  DE SAN JERONIMO, 28
440473,9600000000;4473907,2400000000;43544;01  CENTRO;01-03 CORTES;SAN SEBASTIAN, CALLE, DE;1;CargayDescarga;Línea;2;10,00;DE LUNES A VIERNES DE 8 A 20 H. EXCEPTO VEHÍCULOS AUTORIZADOS SERVICIO DE LIMPIEZA URBANA Y EQUIPAMIENTOS;-3.7016044;40.4136589; CALLE  DE SAN SEBASTIAN, 1
440650,3900000000;4474474,0300000000;38322;01  CENTRO;01-03 CORTES;VIRGEN DE LOS PELIGROS, CALLE, DE LA;10;CargayDescarga;Línea;5;25,00;LABORABLES DE 8 A 14 Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.699578;40.4187774; CALLE  DE LA VIRGEN DE LOS PELIGROS, 10
440644,1000000000;4474512,1200000000;40816;01  CENTRO;01-03 CORTES;VIRGEN DE LOS PELIGROS, CALLE, DE LA;14;CargayDescarga;Línea;3;15,00;LABORABLES DE 8 A 14 Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6996557;40.4191201; CALLE  DE LA VIRGEN DE LOS PELIGROS, 14
440658,8600000000;4474434,1900000000;42213;01  CENTRO;01-03 CORTES;VIRGEN DE LOS PELIGROS, CALLE, DE LA;4;CargayDescarga;Línea;3;18,00;Laborables 8 a 14 h. y 16,30 a 19 h. Excepto Carga y Descarga.;-3.6994744;40.4184191; CALLE  DE LA VIRGEN DE LOS PELIGROS, 4
441007,7800000000;4474884,4700000000;37440;01  CENTRO;01-04 JUSTICIA;ALMIRANTE, CALLE, DEL;2;CargayDescarga;Línea;3;16,60;LABORABLES DE 9 A 20 H. EXCEPTO CARGA Y DESCARGA;-3.6954036;40.4225003; CALLE  DEL ALMIRANTE, 2
441223,2600000000;4474876,3700000000;42319;01  CENTRO;01-04 JUSTICIA;ALMIRANTE, CALLE, DEL;28;CargayDescarga;Línea;1;8,00;DE LUNES A VIERNES DE 8 A 17 H. SÁBADOS DE 8 A 15 H. EXCEPTO CARGA Y DESCARGA;-3.692863;40.4224425; CALLE  DEL ALMIRANTE, 28
440591,8300000000;4475420,4000000000;1;01  CENTRO;01-04 JUSTICIA;APODACA, CALLE, DE;14;CargayDescarga;Línea;3;16,90;LABORABLES DE 8 A 14 H. EXCEPTO CARGA Y DESCARGA;-3.7003566;40.4272986; CALLE  DE APODACA, 14
440662,3400000000;4475425,4600000000;1;01  CENTRO;01-04 JUSTICIA;APODACA, CALLE, DE;22;CargayDescarga;Línea;3;14,30;LABORABLES DE 9 A 20 HORAS EXCEPTO CARGA Y DESCARGA;-3.6995259;40.4273492; CALLE  DE APODACA, 22
441057,4900000000;4475194,3400000000;34975;01  CENTRO;01-04 JUSTICIA;ARGENSOLA, CALLE, DE;12;CargayDescarga;Línea;3;14,90;LABORABLES DE 8 A 14 H. Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6948464;40.4252952; CALLE  DE ARGENSOLA, 12
441092,8100000000;4475269,8600000000;35965;01  CENTRO;01-04 JUSTICIA;ARGENSOLA, CALLE, DE;21;CargayDescarga;Línea;3;15,30;LABORABLES DE 8 A 14 H. Y DE 16:30 A 19 H.EXCEPTO CARGA Y DESCARGA;-3.6944371;40.4259781; CALLE  DE ARGENSOLA, 21
440791,8400000000;4474852,7800000000;43307;01  CENTRO;01-04 JUSTICIA;AUGUSTO FIGUEROA, CALLE, DE;22;CargayDescarga;Línea;2;14,00;LABORABLES DE 8 A 20 HORAS EXCEPTO CARGA Y DESCARGA;-3.697946;40.4221995; CALLE  DE AUGUSTO FIGUEROA, 22
440825,8700000000;4474839,5600000000;1;01  CENTRO;01-04 JUSTICIA;AUGUSTO FIGUEROA, CALLE, DE;24;CargayDescarga;Línea;5;25,00;LABORABLES DE 8 A 20 H EXCEPTO CARGA Y DESCARGA;-3.6975437;40.4220828; CALLE  DE AUGUSTO FIGUEROA, 24
441285,8200000000;4474982,6800000000;43654;01  CENTRO;01-04 JUSTICIA;BARBARA DE BRAGANZA, CALLE, DE;13;CargayDescarga;Línea;2;8,00;LABORABLES DE 8 A 14 H Y DE 16:30 A 19 H. EXCEPTO CARGA Y DESCARGA;-3.6921354;40.4234047; CALLE  DE BARBARA DE BRAGANZA, 13
